A,B
2.57206e+07,3.06341e+07
2.57448e+07,3.06138e+07
2.57689e+07,3.05935e+07
2.57931e+07,3.05732e+07
2.58172e+07,3.05528e+07
2.58413e+07,3.05324e+07
2.58654e+07,3.0512e+07
2.58894e+07,3.04916e+07
2.59135e+07,3.04711e+07
2.59375e+07,3.04507e+07
2.59616e+07,3.04302e+07
2.59856e+07,3.04097e+07
2.60096e+07,3.03892e+07
2.60335e+07,3.03687e+07
2.60575e+07,3.03481e+07
2.60814e+07,3.03275e+07
2.61054e+07,3.03069e+07
2.61293e+07,3.02863e+07
2.61532e+07,3.02657e+07
2.6177e+07,3.0245e+07
2.62009e+07,3.02244e+07
2.62247e+07,3.02037e+07
2.62486e+07,3.0183e+07
2.62724e+07,3.01623e+07
2.62962e+07,3.01415e+07
2.632e+07,3.01207e+07
2.63437e+07,3.01e+07
2.63675e+07,3.00792e+07
2.63912e+07,3.00584e+07
2.64149e+07,3.00375e+07
2.64386e+07,3.00167e+07
2.64623e+07,2.99958e+07
2.6486e+07,2.99749e+07
2.65096e+07,2.9954e+07
2.65332e+07,2.9933e+07
2.65568e+07,2.99121e+07
2.65804e+07,2.98911e+07
2.6604e+07,2.98701e+07
2.66276e+07,2.98491e+07
2.66511e+07,2.98281e+07
2.66747e+07,2.98071e+07
2.66982e+07,2.9786e+07
2.67217e+07,2.97649e+07
2.67452e+07,2.97438e+07
2.67686e+07,2.97227e+07
2.67921e+07,2.97016e+07
2.68155e+07,2.96804e+07
2.68389e+07,2.96593e+07
2.68623e+07,2.96381e+07
2.68857e+07,2.96169e+07
2.69091e+07,2.95956e+07
2.69324e+07,2.95744e+07
2.69558e+07,2.95531e+07
2.69791e+07,2.95318e+07
2.70024e+07,2.95105e+07
2.70256e+07,2.94892e+07
2.70489e+07,2.94679e+07
2.70722e+07,2.94465e+07
2.70954e+07,2.94252e+07
2.71186e+07,2.94038e+07
2.71418e+07,2.93824e+07
2.7165e+07,2.93609e+07
2.71881e+07,2.93395e+07
2.72113e+07,2.9318e+07
2.72344e+07,2.92965e+07
2.72575e+07,2.9275e+07
2.72806e+07,2.92535e+07
2.73037e+07,2.9232e+07
2.73268e+07,2.92104e+07
2.73498e+07,2.91888e+07
2.73728e+07,2.91672e+07
2.73958e+07,2.91456e+07
2.74188e+07,2.9124e+07
2.74418e+07,2.91024e+07
2.74648e+07,2.90807e+07
2.74877e+07,2.9059e+07
2.75106e+07,2.90373e+07
2.75335e+07,2.90156e+07
2.75564e+07,2.89938e+07
2.75793e+07,2.89721e+07
2.76022e+07,2.89503e+07
2.7625e+07,2.89285e+07
2.76478e+07,2.89067e+07
2.76706e+07,2.88849e+07
2.76934e+07,2.8863e+07
2.77162e+07,2.88412e+07
2.77389e+07,2.88193e+07
2.77617e+07,2.87974e+07
2.77844e+07,2.87755e+07
2.78071e+07,2.87535e+07
2.78298e+07,2.87316e+07
2.78524e+07,2.87096e+07
2.78751e+07,2.86876e+07
2.78977e+07,2.86656e+07
2.79203e+07,2.86436e+07
2.79429e+07,2.86215e+07
2.79655e+07,2.85995e+07
2.79881e+07,2.85774e+07
2.80106e+07,2.85553e+07
2.80331e+07,2.85332e+07
2.80556e+07,2.85111e+07
2.80781e+07,2.84889e+07
2.81006e+07,2.84667e+07
2.81231e+07,2.84446e+07
2.81455e+07,2.84224e+07
2.81679e+07,2.84001e+07
2.81903e+07,2.83779e+07
2.82127e+07,2.83556e+07
2.82351e+07,2.83334e+07
2.82574e+07,2.83111e+07
2.82798e+07,2.82888e+07
2.83021e+07,2.82664e+07
2.83244e+07,2.82441e+07
2.83467e+07,2.82217e+07
2.83689e+07,2.81994e+07
2.83912e+07,2.8177e+07
2.84134e+07,2.81545e+07
2.84356e+07,2.81321e+07
2.84578e+07,2.81097e+07
2.848e+07,2.80872e+07
2.85021e+07,2.80647e+07
2.85243e+07,2.80422e+07
2.85464e+07,2.80197e+07
2.85685e+07,2.79971e+07
2.85906e+07,2.79746e+07
2.86127e+07,2.7952e+07
2.86347e+07,2.79294e+07
2.86567e+07,2.79068e+07
2.86788e+07,2.78842e+07
2.87008e+07,2.78616e+07
2.87227e+07,2.78389e+07
2.87447e+07,2.78162e+07
2.87666e+07,2.77935e+07
2.87886e+07,2.77708e+07
2.88105e+07,2.77481e+07
2.88324e+07,2.77253e+07
2.88542e+07,2.77026e+07
2.88761e+07,2.76798e+07
2.88979e+07,2.7657e+07
2.89197e+07,2.76342e+07
2.89415e+07,2.76114e+07
2.89633e+07,2.75885e+07
2.89851e+07,2.75656e+07
2.90068e+07,2.75428e+07
2.90286e+07,2.75199e+07
2.90503e+07,2.74969e+07
2.9072e+07,2.7474e+07
2.90936e+07,2.74511e+07
2.91153e+07,2.74281e+07
2.91369e+07,2.74051e+07
2.91585e+07,2.73821e+07
2.91801e+07,2.73591e+07
2.92017e+07,2.7336e+07
2.92233e+07,2.7313e+07
2.92448e+07,2.72899e+07
2.92664e+07,2.72668e+07
2.92879e+07,2.72437e+07
2.93094e+07,2.72206e+07
2.93308e+07,2.71975e+07
2.93523e+07,2.71743e+07
2.93737e+07,2.71511e+07
2.93951e+07,2.71279e+07
2.94165e+07,2.71047e+07
2.94379e+07,2.70815e+07
2.94593e+07,2.70583e+07
2.94806e+07,2.7035e+07
2.9502e+07,2.70117e+07
2.95233e+07,2.69885e+07
2.95446e+07,2.69651e+07
2.95658e+07,2.69418e+07
2.95871e+07,2.69185e+07
2.96083e+07,2.68951e+07
2.96295e+07,2.68717e+07
2.96507e+07,2.68484e+07
2.96719e+07,2.68249e+07
2.96931e+07,2.68015e+07
2.97142e+07,2.67781e+07
2.97353e+07,2.67546e+07
2.97564e+07,2.67311e+07
2.97775e+07,2.67077e+07
2.97986e+07,2.66841e+07
2.98196e+07,2.66606e+07
2.98407e+07,2.66371e+07
2.98617e+07,2.66135e+07
2.98827e+07,2.65899e+07
2.99037e+07,2.65664e+07
2.99246e+07,2.65427e+07
2.99456e+07,2.65191e+07
2.99665e+07,2.64955e+07
2.99874e+07,2.64718e+07
3.00083e+07,2.64482e+07
3.00291e+07,2.64245e+07
3.005e+07,2.64008e+07
3.00708e+07,2.6377e+07
3.00916e+07,2.63533e+07
3.01124e+07,2.63295e+07
3.01332e+07,2.63058e+07
3.01539e+07,2.6282e+07
3.01746e+07,2.62582e+07
3.01953e+07,2.62343e+07
3.0216e+07,2.62105e+07
3.02367e+07,2.61867e+07
3.02574e+07,2.61628e+07
3.0278e+07,2.61389e+07
3.02986e+07,2.6115e+07
3.03192e+07,2.60911e+07
3.03398e+07,2.60671e+07
3.03604e+07,2.60432e+07
3.03809e+07,2.60192e+07
3.04014e+07,2.59952e+07
3.04219e+07,2.59712e+07
3.04424e+07,2.59472e+07
3.04629e+07,2.59232e+07
3.04833e+07,2.58991e+07
3.05038e+07,2.58751e+07
3.05242e+07,2.5851e+07
3.05446e+07,2.58269e+07
3.0565e+07,2.58028e+07
3.05853e+07,2.57787e+07
3.06056e+07,2.57545e+07
3.0626e+07,2.57303e+07
3.06463e+07,2.57062e+07
3.06665e+07,2.5682e+07
3.06868e+07,2.56578e+07
3.0707e+07,2.56335e+07
3.07272e+07,2.56093e+07
3.07475e+07,2.5585e+07
3.07676e+07,2.55608e+07
3.07878e+07,2.55365e+07
3.08079e+07,2.55122e+07
3.08281e+07,2.54879e+07
3.08482e+07,2.54635e+07
3.08683e+07,2.54392e+07
3.08883e+07,2.54148e+07
3.09084e+07,2.53904e+07
3.09284e+07,2.5366e+07
3.09484e+07,2.53416e+07
3.09684e+07,2.53172e+07
3.09884e+07,2.52927e+07
3.10083e+07,2.52682e+07
3.10282e+07,2.52438e+07
3.10482e+07,2.52193e+07
3.10681e+07,2.51948e+07
3.10879e+07,2.51702e+07
3.11078e+07,2.51457e+07
3.11276e+07,2.51211e+07
3.11474e+07,2.50966e+07
3.11672e+07,2.5072e+07
3.1187e+07,2.50474e+07
3.12068e+07,2.50228e+07
3.12265e+07,2.49981e+07
3.12462e+07,2.49735e+07
3.12659e+07,2.49488e+07
3.12856e+07,2.49241e+07
3.13053e+07,2.48994e+07
3.13249e+07,2.48747e+07
3.13445e+07,2.485e+07
3.13641e+07,2.48252e+07
3.13837e+07,2.48005e+07
3.14033e+07,2.47757e+07
3.14228e+07,2.47509e+07
3.14423e+07,2.47261e+07
3.14618e+07,2.47013e+07
3.14813e+07,2.46764e+07
3.15008e+07,2.46516e+07
3.15202e+07,2.46267e+07
3.15397e+07,2.46018e+07
3.15591e+07,2.45769e+07
3.15784e+07,2.4552e+07
3.15978e+07,2.45271e+07
3.16172e+07,2.45022e+07
3.16365e+07,2.44772e+07
3.16558e+07,2.44522e+07
3.16751e+07,2.44272e+07
3.16943e+07,2.44022e+07
3.17136e+07,2.43772e+07
3.17328e+07,2.43522e+07
3.1752e+07,2.43271e+07
3.17712e+07,2.43021e+07
3.17904e+07,2.4277e+07
3.18095e+07,2.42519e+07
3.18287e+07,2.42268e+07
3.18478e+07,2.42016e+07
3.18669e+07,2.41765e+07
3.18859e+07,2.41513e+07
3.1905e+07,2.41262e+07
3.1924e+07,2.4101e+07
3.1943e+07,2.40758e+07
3.1962e+07,2.40506e+07
3.1981e+07,2.40253e+07
3.19999e+07,2.40001e+07
3.20189e+07,2.39748e+07
3.20378e+07,2.39495e+07
3.20567e+07,2.39243e+07
3.20755e+07,2.3899e+07
3.20944e+07,2.38736e+07
3.21132e+07,2.38483e+07
3.2132e+07,2.38229e+07
3.21508e+07,2.37976e+07
3.21696e+07,2.37722e+07
3.21883e+07,2.37468e+07
3.22071e+07,2.37214e+07
3.22258e+07,2.3696e+07
3.22445e+07,2.36705e+07
3.22631e+07,2.36451e+07
3.22818e+07,2.36196e+07
3.23004e+07,2.35941e+07
3.2319e+07,2.35686e+07
3.23376e+07,2.35431e+07
3.23562e+07,2.35176e+07
3.23747e+07,2.3492e+07
3.23933e+07,2.34665e+07
3.24118e+07,2.34409e+07
3.24303e+07,2.34153e+07
3.24487e+07,2.33897e+07
3.24672e+07,2.33641e+07
3.24856e+07,2.33385e+07
3.2504e+07,2.33128e+07
3.25224e+07,2.32872e+07
3.25408e+07,2.32615e+07
3.25591e+07,2.32358e+07
3.25775e+07,2.32101e+07
3.25958e+07,2.31844e+07
3.26141e+07,2.31587e+07
3.26323e+07,2.31329e+07
3.26506e+07,2.31072e+07
3.26688e+07,2.30814e+07
3.2687e+07,2.30556e+07
3.27052e+07,2.30298e+07
3.27233e+07,2.3004e+07
3.27415e+07,2.29781e+07
3.27596e+07,2.29523e+07
3.27777e+07,2.29264e+07
3.27958e+07,2.29006e+07
3.28139e+07,2.28747e+07
3.28319e+07,2.28488e+07
3.28499e+07,2.28228e+07
3.28679e+07,2.27969e+07
3.28859e+07,2.2771e+07
3.29039e+07,2.2745e+07
3.29218e+07,2.2719e+07
3.29397e+07,2.2693e+07
3.29576e+07,2.2667e+07
3.29755e+07,2.2641e+07
3.29934e+07,2.2615e+07
3.30112e+07,2.2589e+07
3.3029e+07,2.25629e+07
3.30468e+07,2.25368e+07
3.30646e+07,2.25107e+07
3.30823e+07,2.24846e+07
3.31001e+07,2.24585e+07
3.31178e+07,2.24324e+07
3.31355e+07,2.24062e+07
3.31532e+07,2.23801e+07
3.31708e+07,2.23539e+07
3.31884e+07,2.23277e+07
3.3206e+07,2.23015e+07
3.32236e+07,2.22753e+07
3.32412e+07,2.22491e+07
3.32588e+07,2.22229e+07
3.32763e+07,2.21966e+07
3.32938e+07,2.21703e+07
3.33113e+07,2.21441e+07
3.33287e+07,2.21178e+07
3.33462e+07,2.20914e+07
3.33636e+07,2.20651e+07
3.3381e+07,2.20388e+07
3.33984e+07,2.20124e+07
3.34158e+07,2.19861e+07
3.34331e+07,2.19597e+07
3.34504e+07,2.19333e+07
3.34677e+07,2.19069e+07
3.3485e+07,2.18805e+07
3.35023e+07,2.1854e+07
3.35195e+07,2.18276e+07
3.35367e+07,2.18011e+07
3.35539e+07,2.17747e+07
3.35711e+07,2.17482e+07
3.35882e+07,2.17217e+07
3.36054e+07,2.16952e+07
3.36225e+07,2.16686e+07
3.36396e+07,2.16421e+07
3.36566e+07,2.16155e+07
3.36737e+07,2.1589e+07
3.36907e+07,2.15624e+07
3.37077e+07,2.15358e+07
3.37247e+07,2.15092e+07
3.37417e+07,2.14826e+07
3.37586e+07,2.14559e+07
3.37755e+07,2.14293e+07
3.37924e+07,2.14026e+07
3.38093e+07,2.13759e+07
3.38262e+07,2.13493e+07
3.3843e+07,2.13226e+07
3.38598e+07,2.12958e+07
3.38766e+07,2.12691e+07
3.38934e+07,2.12424e+07
3.39101e+07,2.12156e+07
3.39269e+07,2.11888e+07
3.39436e+07,2.11621e+07
3.39603e+07,2.11353e+07
3.39769e+07,2.11085e+07
3.39936e+07,2.10816e+07
3.40102e+07,2.10548e+07
3.40268e+07,2.1028e+07
3.40434e+07,2.10011e+07
3.406e+07,2.09742e+07
3.40765e+07,2.09473e+07
3.4093e+07,2.09204e+07
3.41095e+07,2.08935e+07
3.4126e+07,2.08666e+07
3.41425e+07,2.08397e+07
3.41589e+07,2.08127e+07
3.41753e+07,2.07858e+07
3.41917e+07,2.07588e+07
3.42081e+07,2.07318e+07
3.42244e+07,2.07048e+07
3.42408e+07,2.06778e+07
3.42571e+07,2.06507e+07
3.42734e+07,2.06237e+07
3.42896e+07,2.05966e+07
3.43059e+07,2.05696e+07
3.43221e+07,2.05425e+07
3.43383e+07,2.05154e+07
3.43545e+07,2.04883e+07
3.43706e+07,2.04612e+07
3.43868e+07,2.0434e+07
3.44029e+07,2.04069e+07
3.4419e+07,2.03797e+07
3.4435e+07,2.03526e+07
3.44511e+07,2.03254e+07
3.44671e+07,2.02982e+07
3.44831e+07,2.0271e+07
3.44991e+07,2.02438e+07
3.45151e+07,2.02165e+07
3.4531e+07,2.01893e+07
3.4547e+07,2.0162e+07
3.45629e+07,2.01348e+07
3.45787e+07,2.01075e+07
3.45946e+07,2.00802e+07
3.46104e+07,2.00529e+07
3.46262e+07,2.00256e+07
3.4642e+07,1.99982e+07
3.46578e+07,1.99709e+07
3.46736e+07,1.99435e+07
3.46893e+07,1.99162e+07
3.4705e+07,1.98888e+07
3.47207e+07,1.98614e+07
3.47363e+07,1.9834e+07
3.4752e+07,1.98066e+07
3.47676e+07,1.97791e+07
3.47832e+07,1.97517e+07
3.47988e+07,1.97242e+07
3.48143e+07,1.96968e+07
3.48299e+07,1.96693e+07
3.48454e+07,1.96418e+07
3.48609e+07,1.96143e+07
3.48763e+07,1.95868e+07
3.48918e+07,1.95592e+07
3.49072e+07,1.95317e+07
3.49226e+07,1.95041e+07
3.4938e+07,1.94766e+07
3.49534e+07,1.9449e+07
3.49687e+07,1.94214e+07
3.4984e+07,1.93938e+07
3.49993e+07,1.93662e+07
3.50146e+07,1.93385e+07
3.50298e+07,1.93109e+07
3.50451e+07,1.92833e+07
3.50603e+07,1.92556e+07
3.50755e+07,1.92279e+07
3.50906e+07,1.92002e+07
3.51058e+07,1.91725e+07
3.51209e+07,1.91448e+07
3.5136e+07,1.91171e+07
3.5151e+07,1.90894e+07
3.51661e+07,1.90616e+07
3.51811e+07,1.90339e+07
3.51961e+07,1.90061e+07
3.52111e+07,1.89783e+07
3.52261e+07,1.89505e+07
3.5241e+07,1.89227e+07
3.5256e+07,1.88949e+07
3.52709e+07,1.88671e+07
3.52857e+07,1.88392e+07
3.53006e+07,1.88114e+07
3.53154e+07,1.87835e+07
3.53303e+07,1.87556e+07
3.5345e+07,1.87277e+07
3.53598e+07,1.86998e+07
3.53746e+07,1.86719e+07
3.53893e+07,1.8644e+07
3.5404e+07,1.86161e+07
3.54187e+07,1.85881e+07
3.54333e+07,1.85602e+07
3.5448e+07,1.85322e+07
3.54626e+07,1.85042e+07
3.54772e+07,1.84762e+07
3.54917e+07,1.84482e+07
3.55063e+07,1.84202e+07
3.55208e+07,1.83922e+07
3.55353e+07,1.83641e+07
3.55498e+07,1.83361e+07
3.55643e+07,1.8308e+07
3.55787e+07,1.828e+07
3.55931e+07,1.82519e+07
3.56075e+07,1.82238e+07
3.56219e+07,1.81957e+07
3.56362e+07,1.81676e+07
3.56505e+07,1.81394e+07
3.56648e+07,1.81113e+07
3.56791e+07,1.80831e+07
3.56934e+07,1.8055e+07
3.57076e+07,1.80268e+07
3.57218e+07,1.79986e+07
3.5736e+07,1.79704e+07
3.57502e+07,1.79422e+07
3.57644e+07,1.7914e+07
3.57785e+07,1.78858e+07
3.57926e+07,1.78575e+07
3.58067e+07,1.78293e+07
3.58207e+07,1.7801e+07
3.58348e+07,1.77727e+07
3.58488e+07,1.77444e+07
3.58628e+07,1.77161e+07
3.58767e+07,1.76878e+07
3.58907e+07,1.76595e+07
3.59046e+07,1.76312e+07
3.59185e+07,1.76028e+07
3.59324e+07,1.75745e+07
3.59463e+07,1.75461e+07
3.59601e+07,1.75178e+07
3.59739e+07,1.74894e+07
3.59877e+07,1.7461e+07
3.60015e+07,1.74326e+07
3.60152e+07,1.74041e+07
3.60289e+07,1.73757e+07
3.60426e+07,1.73473e+07
3.60563e+07,1.73188e+07
3.607e+07,1.72904e+07
3.60836e+07,1.72619e+07
3.60972e+07,1.72334e+07
3.61108e+07,1.72049e+07
3.61244e+07,1.71764e+07
3.61379e+07,1.71479e+07
3.61514e+07,1.71194e+07
3.61649e+07,1.70908e+07
3.61784e+07,1.70623e+07
3.61919e+07,1.70337e+07
3.62053e+07,1.70052e+07
3.62187e+07,1.69766e+07
3.62321e+07,1.6948e+07
3.62455e+07,1.69194e+07
3.62588e+07,1.68908e+07
3.62721e+07,1.68622e+07
3.62854e+07,1.68335e+07
3.62987e+07,1.68049e+07
3.63119e+07,1.67763e+07
3.63252e+07,1.67476e+07
3.63384e+07,1.67189e+07
3.63516e+07,1.66902e+07
3.63647e+07,1.66615e+07
3.63779e+07,1.66328e+07
3.6391e+07,1.66041e+07
3.64041e+07,1.65754e+07
3.64171e+07,1.65467e+07
3.64302e+07,1.65179e+07
3.64432e+07,1.64892e+07
3.64562e+07,1.64604e+07
3.64692e+07,1.64316e+07
3.64821e+07,1.64028e+07
3.64951e+07,1.6374e+07
3.6508e+07,1.63452e+07
3.65209e+07,1.63164e+07
3.65337e+07,1.62876e+07
3.65466e+07,1.62588e+07
3.65594e+07,1.62299e+07
3.65722e+07,1.62011e+07
3.6585e+07,1.61722e+07
3.65977e+07,1.61433e+07
3.66105e+07,1.61144e+07
3.66232e+07,1.60855e+07
3.66358e+07,1.60566e+07
3.66485e+07,1.60277e+07
3.66611e+07,1.59988e+07
3.66738e+07,1.59698e+07
3.66863e+07,1.59409e+07
3.66989e+07,1.59119e+07
3.67115e+07,1.5883e+07
3.6724e+07,1.5854e+07
3.67365e+07,1.5825e+07
3.6749e+07,1.5796e+07
3.67614e+07,1.5767e+07
3.67738e+07,1.5738e+07
3.67863e+07,1.5709e+07
3.67986e+07,1.56799e+07
3.6811e+07,1.56509e+07
3.68233e+07,1.56218e+07
3.68357e+07,1.55927e+07
3.6848e+07,1.55637e+07
3.68602e+07,1.55346e+07
3.68725e+07,1.55055e+07
3.68847e+07,1.54764e+07
3.68969e+07,1.54473e+07
3.69091e+07,1.54182e+07
3.69212e+07,1.5389e+07
3.69334e+07,1.53599e+07
3.69455e+07,1.53307e+07
3.69576e+07,1.53016e+07
3.69696e+07,1.52724e+07
3.69817e+07,1.52432e+07
3.69937e+07,1.5214e+07
3.70057e+07,1.51848e+07
3.70177e+07,1.51556e+07
3.70296e+07,1.51264e+07
3.70415e+07,1.50972e+07
3.70534e+07,1.50679e+07
3.70653e+07,1.50387e+07
3.70772e+07,1.50094e+07
3.7089e+07,1.49802e+07
3.71008e+07,1.49509e+07
3.71126e+07,1.49216e+07
3.71244e+07,1.48923e+07
3.71361e+07,1.4863e+07
3.71478e+07,1.48337e+07
3.71595e+07,1.48044e+07
3.71712e+07,1.4775e+07
3.71828e+07,1.47457e+07
3.71945e+07,1.47164e+07
3.72061e+07,1.4687e+07
3.72177e+07,1.46576e+07
3.72292e+07,1.46283e+07
3.72407e+07,1.45989e+07
3.72523e+07,1.45695e+07
3.72637e+07,1.45401e+07
3.72752e+07,1.45107e+07
3.72866e+07,1.44812e+07
3.72981e+07,1.44518e+07
3.73095e+07,1.44224e+07
3.73208e+07,1.43929e+07
3.73322e+07,1.43635e+07
3.73435e+07,1.4334e+07
3.73548e+07,1.43045e+07
3.73661e+07,1.4275e+07
3.73773e+07,1.42455e+07
3.73886e+07,1.4216e+07
3.73998e+07,1.41865e+07
3.74109e+07,1.4157e+07
3.74221e+07,1.41275e+07
3.74332e+07,1.40979e+07
3.74444e+07,1.40684e+07
3.74555e+07,1.40388e+07
3.74665e+07,1.40093e+07
3.74776e+07,1.39797e+07
3.74886e+07,1.39501e+07
3.74996e+07,1.39205e+07
3.75106e+07,1.38909e+07
3.75215e+07,1.38613e+07
3.75324e+07,1.38317e+07
3.75433e+07,1.38021e+07
3.75542e+07,1.37725e+07
3.75651e+07,1.37428e+07
3.75759e+07,1.37132e+07
3.75867e+07,1.36835e+07
3.75975e+07,1.36538e+07
3.76083e+07,1.36242e+07
3.7619e+07,1.35945e+07
3.76297e+07,1.35648e+07
3.76404e+07,1.35351e+07
3.76511e+07,1.35054e+07
3.76617e+07,1.34757e+07
3.76724e+07,1.34459e+07
3.7683e+07,1.34162e+07
3.76935e+07,1.33865e+07
3.77041e+07,1.33567e+07
3.77146e+07,1.33269e+07
3.77251e+07,1.32972e+07
3.77356e+07,1.32674e+07
3.77461e+07,1.32376e+07
3.77565e+07,1.32078e+07
3.77669e+07,1.3178e+07
3.77773e+07,1.31482e+07
3.77877e+07,1.31184e+07
3.7798e+07,1.30886e+07
3.78083e+07,1.30587e+07
3.78186e+07,1.30289e+07
3.78289e+07,1.2999e+07
3.78391e+07,1.29692e+07
3.78494e+07,1.29393e+07
3.78596e+07,1.29094e+07
3.78697e+07,1.28796e+07
3.78799e+07,1.28497e+07
3.789e+07,1.28198e+07
3.79001e+07,1.27899e+07
3.79102e+07,1.276e+07
3.79203e+07,1.273e+07
3.79303e+07,1.27001e+07
3.79403e+07,1.26702e+07
3.79503e+07,1.26402e+07
3.79603e+07,1.26103e+07
3.79702e+07,1.25803e+07
3.79801e+07,1.25503e+07
3.799e+07,1.25204e+07
3.79999e+07,1.24904e+07
3.80097e+07,1.24604e+07
3.80195e+07,1.24304e+07
3.80293e+07,1.24004e+07
3.80391e+07,1.23704e+07
3.80489e+07,1.23403e+07
3.80586e+07,1.23103e+07
3.80683e+07,1.22803e+07
3.8078e+07,1.22502e+07
3.80876e+07,1.22202e+07
3.80973e+07,1.21901e+07
3.81069e+07,1.216e+07
3.81165e+07,1.21299e+07
3.8126e+07,1.20999e+07
3.81356e+07,1.20698e+07
3.81451e+07,1.20397e+07
3.81546e+07,1.20096e+07
3.8164e+07,1.19795e+07
3.81735e+07,1.19493e+07
3.81829e+07,1.19192e+07
3.81923e+07,1.18891e+07
3.82017e+07,1.18589e+07
3.8211e+07,1.18288e+07
3.82203e+07,1.17986e+07
3.82296e+07,1.17684e+07
3.82389e+07,1.17383e+07
3.82481e+07,1.17081e+07
3.82574e+07,1.16779e+07
3.82666e+07,1.16477e+07
3.82758e+07,1.16175e+07
3.82849e+07,1.15873e+07
3.8294e+07,1.15571e+07
3.83032e+07,1.15268e+07
3.83122e+07,1.14966e+07
3.83213e+07,1.14664e+07
3.83303e+07,1.14361e+07
3.83394e+07,1.14059e+07
3.83483e+07,1.13756e+07
3.83573e+07,1.13453e+07
3.83662e+07,1.13151e+07
3.83752e+07,1.12848e+07
3.83841e+07,1.12545e+07
3.83929e+07,1.12242e+07
3.84018e+07,1.11939e+07
3.84106e+07,1.11636e+07
3.84194e+07,1.11333e+07
3.84282e+07,1.1103e+07
3.84369e+07,1.10726e+07
3.84456e+07,1.10423e+07
3.84544e+07,1.10119e+07
3.8463e+07,1.09816e+07
3.84717e+07,1.09512e+07
3.84803e+07,1.09209e+07
3.84889e+07,1.08905e+07
3.84975e+07,1.08601e+07
3.85061e+07,1.08297e+07
3.85146e+07,1.07993e+07
3.85231e+07,1.07689e+07
3.85316e+07,1.07385e+07
3.85401e+07,1.07081e+07
3.85485e+07,1.06777e+07
3.85569e+07,1.06473e+07
3.85653e+07,1.06169e+07
3.85737e+07,1.05864e+07
3.8582e+07,1.0556e+07
3.85903e+07,1.05255e+07
3.85986e+07,1.04951e+07
3.86069e+07,1.04646e+07
3.86151e+07,1.04341e+07
3.86234e+07,1.04036e+07
3.86316e+07,1.03732e+07
3.86397e+07,1.03427e+07
3.86479e+07,1.03122e+07
3.8656e+07,1.02817e+07
3.86641e+07,1.02512e+07
3.86722e+07,1.02206e+07
3.86802e+07,1.01901e+07
3.86883e+07,1.01596e+07
3.86963e+07,1.01291e+07
3.87043e+07,1.00985e+07
3.87122e+07,1.0068e+07
3.87202e+07,1.00374e+07
3.87281e+07,1.00069e+07
3.87359e+07,9.97628e+06
3.87438e+07,9.94571e+06
3.87516e+07,9.91513e+06
3.87595e+07,9.88455e+06
3.87672e+07,9.85395e+06
3.8775e+07,9.82336e+06
3.87828e+07,9.79275e+06
3.87905e+07,9.76214e+06
3.87982e+07,9.73153e+06
3.88058e+07,9.70091e+06
3.88135e+07,9.67028e+06
3.88211e+07,9.63964e+06
3.88287e+07,9.609e+06
3.88363e+07,9.57836e+06
3.88438e+07,9.54771e+06
3.88513e+07,9.51705e+06
3.88588e+07,9.48638e+06
3.88663e+07,9.45571e+06
3.88738e+07,9.42504e+06
3.88812e+07,9.39436e+06
3.88886e+07,9.36367e+06
3.8896e+07,9.33298e+06
3.89033e+07,9.30228e+06
3.89106e+07,9.27157e+06
3.89179e+07,9.24086e+06
3.89252e+07,9.21015e+06
3.89325e+07,9.17942e+06
3.89397e+07,9.1487e+06
3.89469e+07,9.11796e+06
3.89541e+07,9.08722e+06
3.89613e+07,9.05648e+06
3.89684e+07,9.02573e+06
3.89755e+07,8.99497e+06
3.89826e+07,8.96421e+06
3.89897e+07,8.93344e+06
3.89967e+07,8.90267e+06
3.90037e+07,8.87189e+06
3.90107e+07,8.84111e+06
3.90177e+07,8.81032e+06
3.90246e+07,8.77952e+06
3.90315e+07,8.74872e+06
3.90384e+07,8.71792e+06
3.90453e+07,8.68711e+06
3.90521e+07,8.65629e+06
3.90589e+07,8.62547e+06
3.90657e+07,8.59464e+06
3.90725e+07,8.56381e+06
3.90793e+07,8.53297e+06
3.9086e+07,8.50213e+06
3.90927e+07,8.47128e+06
3.90994e+07,8.44042e+06
3.9106e+07,8.40956e+06
3.91126e+07,8.3787e+06
3.91192e+07,8.34783e+06
3.91258e+07,8.31695e+06
3.91324e+07,8.28607e+06
3.91389e+07,8.25519e+06
3.91454e+07,8.2243e+06
3.91519e+07,8.1934e+06
3.91583e+07,8.1625e+06
3.91647e+07,8.1316e+06
3.91711e+07,8.10069e+06
3.91775e+07,8.06977e+06
3.91839e+07,8.03885e+06
3.91902e+07,8.00792e+06
3.91965e+07,7.97699e+06
3.92028e+07,7.94606e+06
3.92091e+07,7.91512e+06
3.92153e+07,7.88417e+06
3.92215e+07,7.85322e+06
3.92277e+07,7.82226e+06
3.92339e+07,7.7913e+06
3.924e+07,7.76034e+06
3.92461e+07,7.72937e+06
3.92522e+07,7.69839e+06
3.92583e+07,7.66741e+06
3.92643e+07,7.63643e+06
3.92703e+07,7.60544e+06
3.92763e+07,7.57445e+06
3.92823e+07,7.54345e+06
3.92882e+07,7.51245e+06
3.92941e+07,7.48144e+06
3.93e+07,7.45042e+06
3.93059e+07,7.41941e+06
3.93117e+07,7.38839e+06
3.93175e+07,7.35736e+06
3.93233e+07,7.32633e+06
3.93291e+07,7.29529e+06
3.93349e+07,7.26425e+06
